InventoryID,Glottocode,ISO6393,LanguageName,SpecificDialect,GlyphID,Phoneme,Allophones,Marginal,SegmentClass,Source,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,raisedLarynxEjective,loweredLarynxImplosive,click
77,onei1249,one,Oneida,NA,026F+0303+02D0,ɯ̃ː,ɯ̃ː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,-,-,0
78,yuch1247,yuc,Yuchi,NA,026C+02BC,ɬʼ,ɬʼ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,-,-,-,+,-,+,-,-
78,yuch1247,yuc,Yuchi,NA,0278+02BC,ɸʼ,ɸʼ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,-,-,-,+,-,+,-,-
78,yuch1247,yuc,Yuchi,NA,026A+0303+02D0,ɪ̃ː,ɪ̃ː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,+,-,+,-,-,-,-,+,-,-,-,0,-,-,0
78,yuch1247,yuc,Yuchi,NA,028A+0303+02D0,ʊ̃ː,ʊ̃ː ɯ̞̃ː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,+,-,+,+,-,-,0,0,0,+,+,-,-,+,-,-,-,+,-,-,-,0,-,-,0
81,nezp1238,nez,Nez Perce,NA,006A+0330,j̰,j̰ ˀj̥,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,+,-,-,-,-
81,nezp1238,nez,Nez Perce,NA,006C+033B+0330,l̻̰,ˀl̻̥ l̻̰,NA,consonant,spa,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,+,-,-,0,0,0,0,0,0,0,+,-,-,+,-,-,-,-
81,nezp1238,nez,Nez Perce,NA,006D+0330,m̰,ˀm̥ m̰,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,+,-,-,+,-,-,-,-
81,nezp1238,nez,Nez Perce,NA,006E+0330,n̰,n̰,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,+,-,-,-,-
81,nezp1238,nez,Nez Perce,NA,0074+032A+02BC,t̪ʼ,t̪ʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,0,0,-,-,-,+,-,+,-,-
81,nezp1238,nez,Nez Perce,NA,0077+0330,w̰,w̰ ˀw̥,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,0,0,+,-,-,+,-,-,-,-
83,copa1236,zoc,Zoque,NA,0068+0303,h̃,h̃,NA,consonant,spa,0,-,-,-,-,-,-,+,+,-,-,-,+,-,-,0,0,-,0,0,0,-,0,0,0,0,0,0,0,-,-,+,-,-,-,-,-
83,copa1236,zoc,Zoque,NA,006A+0303,j̃,j̃,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-
83,copa1236,zoc,Zoque,NA,0077+0303,w̃,w̃,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,+,-,+,+,-,-,0,0,0,+,+,-,-,+,+,0,0,+,-,-,-,-,-,-,-
83,copa1236,zoc,Zoque,NA,0264+031E+0303,ɤ̞̃,ɤ̞̃,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,-,-,+,0,-,-,+,-,-,-,0,-,-,0
87,pure1242,tsz,Tarascan,NA,006B+0349,k͉,ɡ͉ k͉,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,-,-,-,-,-,-,-,-
87,pure1242,tsz,Tarascan,NA,0070+0349,p͉,p͉ b͉,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
87,pure1242,tsz,Tarascan,NA,0074+0320+0283+0349,t̠ʃ͉,t̠ʃː t̠ʃ͉ d̠ʒ͉,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
87,pure1242,tsz,Tarascan,NA,0074+0349,t͉,t͉ d͉,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
87,pure1242,tsz,Tarascan,NA,0074+0349+0073,t͉s,d͉z t͉s d͉zː,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
87,pure1242,tsz,Tarascan,NA,0268+02DE,ɨ˞,ɨ˞ ɨ̥˞ ɨ˞ː,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,+,+,+,+,+,+,-,-,-,+,-,-,+,-,-,-,0,-,-,0
88,karo1304,kyh,Karok,NA,0073+033B+03B8,s̻θ,s̻θ θː,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,"+,-",-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
88,karo1304,kyh,Karok,NA,0074+0320+02D0+0283,t̠ːʃ,t̠ːʃ,NA,consonant,spa,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
90,kumi1248,dih,Digueno,NA,026C+033B,ɬ̻,ɬ̻,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,+,-,0,0,+,+,+,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
91,zuni1245,zun,Zuni,NA,006B+02B0+02D0,kʰː,kʰː kcʰ,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,-,-,+,-,-,-,-,-
91,zuni1245,zun,Zuni,NA,006B+02B7+02B0+02D0,kʷʰː,kʷʰː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,-,0,0,0,-,-,+,-,-,-,-,-
91,zuni1245,zun,Zuni,NA,006B+02B7+02BC+02D0,kʷʼː,kʷʼː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,-,0,0,0,-,-,-,+,-,+,-,-
91,zuni1245,zun,Zuni,NA,006B+02BC+02D0,kʼː,kʼː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,-,-,-,+,-,+,-,-
91,zuni1245,zun,Zuni,NA,0070+02BC+02D0,pʼː,pʼː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,-,-,-,+,-,+,-,-
91,zuni1245,zun,Zuni,NA,0074+0073+02B0+02D0,tsʰː,tsʰː,NA,consonant,spa,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,0,0,-,-,+,-,-,-,-,-
91,zuni1245,zun,Zuni,NA,0074+0073+02BC+02D0,tsʼː,tsʼː,NA,consonant,spa,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,0,0,-,-,-,+,-,+,-,-
91,zuni1245,zun,Zuni,NA,0074+02BC+02D0,tʼː,tʼː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,-,-,-,+,-,+,-,-
91,zuni1245,zun,Zuni,NA,0074+0320+0283+02B0+02D0,t̠ʃʰː,t̠ʃʰː,NA,consonant,spa,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,0,0,-,-,+,-,-,-,-,-
91,zuni1245,zun,Zuni,NA,0074+0320+0283+02BC+02D0,t̠ʃʼː,t̠ʃʼː,NA,consonant,spa,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,0,0,-,-,-,+,-,+,-,-
91,zuni1245,zun,Zuni,NA,0078+0068,xh,xh,NA,consonant,spa,0,-,-,-,-,"+,-",-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,"+,-",+,-,-,-,0,0,0,-,-,"-,+",-,-,-,-,-
91,zuni1245,zun,Zuni,NA,0294+02D0,ʔː,ʔː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,0,0,-,-,-,+,-,-,-,-
92,sout2961,tix,Tiwa,NA,0065+0303,ẽ,ɛ̃ ẽ̞ ẽ,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,-,-,0
92,sout2961,tix,Tiwa,NA,0251+0303,ɑ̃,ɑ̃,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,+,-,+,0,-,-,+,-,-,-,0,-,-,0
93,tewa1260,tew,Tewa,NA,0061+031F+0303,ã̟,ã̟,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,+,0,-,0,-,-,+,-,-,-,0,-,-,0
93,tewa1260,tew,Tewa,NA,0061+031F+0303+02D0,ã̟ː,ã̟ː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,+,0,-,0,-,-,+,-,-,-,0,-,-,0
95,hopi1249,hop,Hopi,NA,02B0+006B,ʰk,ʰk,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,-,-,"+,-",-,-,-,-,-
95,hopi1249,hop,Hopi,NA,02B0+006B+02B7,ʰkʷ,ʰkʷ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,-,0,0,0,-,-,"+,-",-,-,-,-,-
95,hopi1249,hop,Hopi,NA,02B0+0070,ʰp,ʰp,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,-,-,"+,-",-,-,-,-,-
95,hopi1249,hop,Hopi,NA,02B0+0071,ʰq,ʰq,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,"+,-",-,-,-,-,-
95,hopi1249,hop,Hopi,NA,02B0+0074,ʰt,ʰt,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,-,-,"+,-",-,-,-,-,-
95,hopi1249,hop,Hopi,NA,02B0+0074+0073,ʰts,ʰts,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,0,0,-,-,"+,-",-,-,-,-,-
95,hopi1249,hop,Hopi,NA,006F+0075,ou,ou,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"-,+",-,-,+,+,-,-,+,-,-,-,0,-,-,0
95,hopi1249,hop,Hopi,NA,006F+02D0+0075,oːu,oːu,NA,vowel,spa,0,-,+,-,"+,-",-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"-,+",-,-,+,+,-,-,+,-,-,-,0,-,-,0
95,hopi1249,hop,Hopi,NA,0079+0306,y̆,y̆ ɔ̆ ø̆,NA,vowel,spa,0,-,+,+,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,-,-,0
95,hopi1249,hop,Hopi,NA,00F8+02D0,øː,øː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,-,-,0
95,hopi1249,hop,Hopi,NA,026F+0306,ɯ̆,ɯ̆ ɯ̆,NA,vowel,spa,0,-,+,+,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,-,-,0
96,toho1245,ood,Pima,NA,0288+0349,ʈ͉,ɖ ʈ͉,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
97,mezq1235,ote,Otomi,NA,006A+02C0,jˀ,jˀ,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,+,-,-,-,-
97,mezq1235,ote,Otomi,NA,0077+02C0,wˀ,wˀ,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,0,0,+,-,-,+,-,-,-,-
99,chiq1250,maq,Mazateco,NA,0273+0256+0290,ɳɖʐ,ɳʈʂ ɳɖʐ,NA,consonant,spa,0,-,-,-,-,+,"+,-",-,+,-,-,-,"+,-",-,-,0,0,+,-,-,+,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
99,chiq1250,maq,Mazateco,NA,02E8,˨,˨,NA,tone,spa,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,paez1247,pbb,Paez,NA,006E+0064+02B2,ndʲ,ntʲʰ ɲɟʝ ndʲ,NA,consonant,spa,0,-,-,-,-,+,"+,-",-,-,-,-,-,"+,-",-,-,0,0,+,+,-,-,"-,+",+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
102,paez1247,pbb,Paez,NA,006E+007A,ⁿz,ntsʰ nz ndz,NA,consonant,spa,0,-,-,-,-,+,"+,-","-,+",+,-,-,-,"+,-",-,-,0,0,+,+,-,"-,+",-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
102,paez1247,pbb,Paez,NA,006E+0320+0292,n̠ʒ,n̠d̠ʒ n̠t̠ʃʰ n̠ʒ,NA,consonant,spa,0,-,-,-,-,+,"+,-","-,+",+,-,-,-,"+,-",-,-,0,0,+,-,+,"-,+",-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
102,paez1247,pbb,Paez,NA,00E7+02B2,çʲ,çʲ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
102,paez1247,pbb,Paez,NA,0278+02B2,ɸʲ,ɸ ɸʲ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,-,-,0,0,0,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
102,paez1247,pbb,Paez,NA,027A+02B2,ɺʲ,ɺʲ ɺ̥ʲ,NA,consonant,spa,0,-,-,-,-,+,+,+,0,+,+,-,-,+,-,0,0,+,+,-,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
102,paez1247,pbb,Paez,NA,0283+02B2,ʃʲ,ʒʲ ʃʲ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
104,sout2991,quh,Quechua,NA,028E,ʎ,ʎ,NA,consonant,spa,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
108,wapi1253,wap,Wapishana,NA,0062+02C0,bˀ,bˀ pˀ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,+,-,-,+,-,-,-,-
108,wapi1253,wap,Wapishana,NA,0064+02C0,dˀ,dˀ jˀ tˀ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,+,-,-,-,-
108,wapi1253,wap,Wapishana,NA,0268+0303,ɨ̃,ɨ̃,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,+,-,-,-,+,-,-,+,-,-,-,0,-,-,0
109,wayu1243,guc,Goajiro,NA,027A+02D0,ɺː,ɺː,NA,consonant,spa,0,-,-,-,+,+,+,+,0,+,+,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
109,wayu1243,guc,Goajiro,NA,02B0+0074+0320+0283,ʰt̠ʃ,ʰt̠ʃ,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,0,0,-,-,"+,-",-,-,-,-,-
112,yane1238,ame,Amuesha,NA,006D+02B2,mʲ,mʲ,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
112,yane1238,ame,Amuesha,NA,0070+02B2,pʲ,pʲ pʲʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
112,yane1238,ame,Amuesha,NA,0074+0320+0283+02B2+02B0,t̠ʃʲʰ,t̠ʃʲʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,+,+,-,+,-,0,0,0,-,-,+,-,-,-,-,-
115,ticu1245,tca,Ticuna,NA,02E6+02E7,˦˧,˦˧,NA,tone,spa,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,ticu1245,tca,Ticuna,NA,02E6+02E9,˦˩,˦˩,NA,tone,spa,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,gali1262,car,Carib,NA,0250+02D0,ɐː,ɐː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,-,-,0
117,ocai1244,oca,Ocaina,NA,0272+02D0,ɲː,ɲː,NA,consonant,spa,0,-,-,-,+,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
118,siri1273,srq,Siriono,NA,006B+02B2,kʲ,ŋɡʲ kʲ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
118,siri1273,srq,Siriono,NA,007A+031E+0329+02E0,z̞̩ˠ,z̞̩ˠ,NA,consonant,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,+,+,-,+,+,+,-,-,-,0,0,0,+,-,-,-,-,-,-,-
118,siri1273,srq,Siriono,NA,007A+031E+0329+0303+02E0,z̞̩̃ˠ,z̞̩̃ˠ,NA,consonant,spa,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,+,+,-,+,+,+,-,-,-,0,0,0,+,-,-,-,-,-,-,-
122,apin1244,apn,Apinaye,NA,0272+025F,ᶮɟ,ɟɲ ɲ ɲɟ,NA,consonant,spa,0,-,-,-,-,+,"+,-",-,-,-,-,-,"+,-",-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
122,apin1244,apn,Apinaye,NA,028C+02D0,ʌː,ʌː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,-,-,-,+,-,-,-,0,-,-,0
122,apin1244,apn,Apinaye,NA,028C+0303,ʌ̃,ʌ̃,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,-,-,+,-,-,-,+,-,-,-,0,-,-,0
122,apin1244,apn,Apinaye,NA,028C+0303+02D0,ʌ̃ː,ʌ̃ː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,-,-,+,-,-,-,+,-,-,-,0,-,-,0
123,tari1263,rif,Shilha,NA,0062+0348+02D0,b͈ː,b͈ː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,+,-,-,-,+,-,-,-
123,tari1263,rif,Shilha,NA,0064+02E4,dˤ,dˤ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,+,-,+,-,-,-,-,-,-,-
123,tari1263,rif,Shilha,NA,0064+0348+02D0,d͈ː,d͈ː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,-,+,-,-,-
123,tari1263,rif,Shilha,NA,0066+0348+02D0,f͈ː,f͈ː,NA,consonant,spa,0,-,-,-,+,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,0,0,-,-,-,-,+,-,-,-
123,tari1263,rif,Shilha,NA,006B+02E4,kˤ,kˤ kʷˤ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,+,-,-,-,-,-,-,-,-,-
123,tari1263,rif,Shilha,NA,006C+02E4,lˤ,lˤ l̩ˤ,NA,consonant,spa,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,+,-,+,-,-,-,-,-,-,-
123,tari1263,rif,Shilha,NA,006C+0348+02D0,l͈ː,l͈ː,NA,consonant,spa,0,-,-,-,+,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,-,+,-,-,-
123,tari1263,rif,Shilha,NA,006D+0348+02D0,m͈ː,m͈ː,NA,consonant,spa,0,-,-,-,+,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,+,-,-,-,+,-,-,-
123,tari1263,rif,Shilha,NA,006E+0348+02D0,n͈ː,n͈ː,NA,consonant,spa,0,-,-,-,+,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,-,+,-,-,-
123,tari1263,rif,Shilha,NA,0072+02E4,rˤ,rˤ,NA,consonant,spa,0,-,-,-,-,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,+,-,+,-,-,-,-,-,-,-
123,tari1263,rif,Shilha,NA,0072+0348+02D0,r͈ː,r͈ː,NA,consonant,spa,0,-,-,-,+,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,-,+,-,-,-
123,tari1263,rif,Shilha,NA,0073+02E4,sˤ,sˤ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,+,-,-,-,-,-,-,-,-,-
123,tari1263,rif,Shilha,NA,0074+02E4,tˤ,t̚ˤ tˤ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,+,-,-,-,-,-,-,-,-,-
123,tari1263,rif,Shilha,NA,0078+0348+02D0,x͈ː,x͈ː x͈ʷː,NA,consonant,spa,0,-,-,-,+,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,-,-,-,-,+,-,-,-
123,tari1263,rif,Shilha,NA,007A+02E4,zˤ,zˤ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,+,-,+,-,-,-,-,-,-,-
123,tari1263,rif,Shilha,NA,007A+0348+02D0,z͈ː,z͈ː,NA,consonant,spa,0,-,-,-,+,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,0,0,+,-,-,-,+,-,-,-
123,tari1263,rif,Shilha,NA,0127+0348+02D0,ħ͈ː,ħ͈ː,NA,consonant,spa,0,-,-,-,+,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,+,0,0,0,-,-,-,-,+,-,-,-
123,tari1263,rif,Shilha,NA,0261+0348+02D0,ɡ͈ː,ɡ͈ʷː ɡ͈ː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,+,-,-,-,+,-,-,-
123,tari1263,rif,Shilha,NA,0263+0348+02D0,ɣ͈ː,ɣ͈ʷː ɣ͈ː,NA,consonant,spa,0,-,-,-,+,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,+,-,-,-,+,-,-,-
123,tari1263,rif,Shilha,NA,0292+0348+02D0,ʒ͈ː,ʒ͈ː,NA,consonant,spa,0,-,-,-,+,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,0,0,+,-,-,-,+,-,-,-
124,haus1257,hau,Hausa,NA,006B+02B2+02BC,kʲʼ,kʲʼ kʲʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,0,0,0,-,-,-,+,-,+,-,-
124,haus1257,hau,Hausa,NA,0261+02B2,ɡʲ,ɡʲ ɡʲ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
125,ngas1240,anc,Angas,NA,0284,ʄ,ʄ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,+,-
125,ngas1240,anc,Angas,NA,025C+026A+032F,ɜɪ̯,ɜɪ̯,NA,vowel,spa,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+",-,"-,+",-,-,-,-,+,-,-,-,0,-,-,0
